customer_unique_id,order_purchase_timestamp,recency,frequency,monetary
df78e52,2017-12-06 10:58:00,270,1,152.77
e1e5978,2018-02-21 13:20:01,193,1,127.53
9e9715e,2017-01-26 13:08:14,584,1,86.03
9a08e6c,2017-02-19 19:53:52,560,1,105.74
f017b57,2017-12-02 09:21:48,274,1,81.89
6917362,2018-03-12 19:37:14,174,1,335.04
d972656,2018-08-18 00:10:21,16,1,216.58
51fd578,2018-05-01 12:31:36,124,1,169.53
752b204,2018-06-18 17:52:02,76,1,236.7
a0d22df,2017-04-28 19:02:57,492,1,106.23
e2340ce,2017-02-20 08:19:21,560,1,155.05
aad0fb3,2017-11-26 08:26:42,281,1,98.31
16c362f,2016-10-08 22:41:36,694,1,31.92
0cba505,2018-05-15 05:32:40,111,1,87.32
2ed56cc,2018-08-21 15:19:04,12,1,76.58
4b06970,2017-12-27 16:52:05,249,1,448.44
8b409e7,2018-03-27 19:11:55,159,1,169.75
c4abd28,2018-05-22 11:03:23,103,1,48.34
7efe2c3,2017-12-28 23:10:02,248,1,68.61
89e6648,2018-04-22 12:45:00,133,1,162.47
9d0cc0a,2018-08-02 21:59:52,31,1,224.48
412f80b,2017-03-13 00:26:12,539,1,62.68
89a3447,2017-02-10 17:40:30,569,1,19.21
f48aea2,2017-12-20 10:08:37,256,1,618.96
dc5ff17,2017-09-12 11:23:43,355,1,72.14
c5a2d40,2018-01-15 15:42:50,230,1,205.26
4977be3,2018-01-15 19:57:06,230,1,191.58
af95ce6,2017-04-28 20:12:50,492,1,447.33
5beef8f,2018-03-15 10:37:08,171,1,37.13
7580941,2018-04-30 11:49:11,125,1,461.99
7187cbe,2017-07-13 23:35:55,416,1,66.05
7a4acd0,2017-08-01 22:33:52,397,1,220.04
7a6ab2a,2018-03-15 00:37:45,172,1,106.15
cfe3afa,2017-10-13 18:56:10,324,1,405.35
9fcc4bd,2017-04-04 21:06:14,516,1,114.79
8219426,2017-11-25 15:24:37,281,1,46.0
caa1a53,2018-06-12 16:12:12,82,1,46.53
1a11776,2018-03-31 00:35:17,156,1,73.03
cdba7cc,2017-11-04 21:10:16,302,1,172.09
6c25a58,2018-06-08 07:07:29,87,1,64.28
814462b,2018-06-25 19:15:12,69,1,78.42
8a45d80,2017-12-06 14:06:15,270,1,162.25
da45f3e,2018-04-26 22:09:42,129,1,177.13
ed7850f,2017-03-21 11:39:45,530,1,244.0
454660f,2018-01-12 09:32:54,233,1,67.5
69dc49b,2017-10-09 15:30:44,328,1,404.43
af04ef5,2017-12-10 21:11:07,266,1,305.27
c6cd795,2018-06-10 19:12:54,84,1,101.06
9d9ea47,2018-04-15 20:24:52,140,1,128.35
bf4d9aa,2017-10-17 18:50:47,320,1,84.14
7f5c6e0,2017-03-27 14:09:19,524,1,70.02
764bf13,2017-10-18 16:01:53,319,1,153.26999999999998
6cd44af,2018-01-26 17:07:28,219,1,82.83
5221291,2018-01-11 13:10:48,234,1,25.5
3225d44,2018-06-13 16:44:29,81,1,113.61
70bc99c,2017-10-15 13:14:57,322,1,53.27
02ae542,2017-03-26 09:05:42,526,1,101.19
a4996d0,2018-03-14 23:49:32,172,1,57.05
b21e92c,2017-10-16 17:09:59,321,1,64.01
91f15ef,2018-05-08 15:15:02,117,1,479.66
3a9aab3,2018-01-15 14:04:11,230,1,631.71
204d2cf,2017-10-12 00:04:51,326,1,39.69
9d63c53,2017-08-31 17:33:31,367,1,53.01
5d015eb,2018-01-09 09:23:33,236,1,109.79
0b9779f,2018-05-03 17:03:37,122,1,32.37
947f166,2018-05-04 13:31:32,121,1,68.12
31ffd7e,2018-08-27 22:34:17,6,1,100.86
c4044b3,2017-10-31 17:00:09,306,1,77.89
b14b300,2017-07-16 01:04:02,414,1,50.79
fe9f91b,2018-07-16 15:16:46,48,1,52.83
1d22e52,2018-01-31 11:57:33,214,1,55.09
c828808,2017-02-17 18:06:13,562,1,185.25
f0d8077,2017-11-04 12:00:59,302,1,48.34
1de6d30,2017-09-28 14:30:21,339,1,414.54
d244ede,2017-04-24 23:16:45,496,1,170.89
dbbeccb,2017-09-16 16:01:47,351,1,186.49
2743858,2017-11-18 20:09:29,288,1,172.25
f221077,2017-09-10 16:58:59,357,1,137.99
ca2d7d8,2017-12-19 11:21:25,257,1,53.5
de87179,2017-09-01 17:56:59,366,1,57.5
58aa21f,2017-03-05 13:54:39,546,1,34.01
48d767f,2018-08-10 10:56:36,23,1,78.02
c619187,2017-06-30 08:50:38,430,1,48.09
d767335,2018-03-09 12:01:29,177,1,128.71
e8606b2,2018-04-02 01:19:30,154,1,139.77
dd7c740,2017-03-06 20:43:07,545,1,64.51
f6918f8,2018-06-12 10:48:25,82,1,299.78
7371189,2017-10-10 12:31:21,327,1,117.85
86c4249,2017-10-17 09:06:08,321,1,54.53
b8cc2a0,2017-05-22 12:10:50,468,1,247.85
dc6e551,2018-05-14 09:13:03,111,1,40.84
ed9804f,2018-08-22 22:36:53,11,1,112.77
0a56000,2017-11-16 17:01:40,290,1,207.33
574f5d9,2017-03-06 09:00:37,546,1,54.06
43c9872,2017-12-06 09:47:56,270,1,135.08
104bf65,2018-01-22 08:16:50,224,1,89.01
6d1206f,2018-06-25 08:27:21,70,1,318.69
12b3c35,2017-06-08 17:42:20,451,1,50.61
b8b48f4,2017-03-07 13:42:13,544,1,41.52
f2f82dd,2018-07-20 17:59:22,44,1,204.05
0ed267e,2018-04-27 18:12:14,128,1,136.41
44a7145,2017-03-21 14:37:07,530,1,595.94
7834d4c,2017-09-13 16:10:27,354,1,71.94
c0f2dff,2018-01-07 22:26:40,238,1,127.92
9eaf3ca,2017-05-16 09:53:59,474,1,1013.85
6243210,2018-06-24 13:53:51,70,1,54.0
34471a8,2018-03-03 22:22:38,183,1,89.88
871c551,2018-02-03 20:39:16,211,1,92.8
8afecea,2018-02-06 23:55:54,208,1,93.28
b9b5e4e,2017-10-30 10:59:37,307,1,37.75
7916320,2017-12-12 22:28:27,264,1,62.5
945c2dc,2017-02-23 22:06:24,556,1,131.35
06c41bf,2017-03-06 22:54:45,545,1,25.25
f41158f,2018-03-04 21:58:12,182,1,25.65
1be4b3e,2018-08-07 08:41:50,27,1,91.23
355e299,2017-11-28 18:58:58,278,1,104.12
b1adddd,2018-06-29 11:03:15,65,2,172.18
62c54bb,2017-11-07 13:01:15,299,1,157.12
1802564,2017-07-05 12:27:30,424,1,384.7
4f8e0cd,2018-03-06 11:53:40,180,2,567.0
846ec9b,2018-06-12 15:02:02,82,1,116.06
04bd4fd,2018-03-25 23:55:06,161,1,147.74
470adde,2017-07-29 11:51:12,400,1,90.28
a9c5814,2018-07-31 12:05:31,33,1,68.05
9914b30,2018-03-19 16:04:20,167,1,103.5
592c4dd,2018-01-13 15:41:34,232,1,256.14
b7afc3a,2017-11-24 00:37:39,283,1,57.82
50ba69e,2018-05-01 21:36:26,124,1,33.23
a57a9fc,2017-10-21 19:37:10,316,1,27.68
352edc4,2017-12-22 13:43:54,254,1,2315.83
2edb783,2017-12-09 07:28:36,268,1,613.51
0999033,2018-03-06 16:33:49,180,1,22.1
ee14b49,2018-04-16 20:33:44,139,1,139.8
a8807a4,2017-05-08 22:53:37,482,1,98.33
d64729c,2018-01-21 13:11:51,224,1,79.63
9bb8248,2017-11-22 21:15:27,284,1,127.92
184daad,2018-07-27 18:37:10,37,1,266.85
a0dc536,2017-02-16 09:42:38,563,1,32.96
ff9ff86,2017-05-20 16:42:07,470,1,333.54
e349179,2018-06-07 11:29:13,87,1,163.47
0d2dc42,2017-04-25 14:30:56,495,1,419.65
c276149,2018-04-22 13:14:33,133,1,101.46000000000001
2f4118e,2018-04-03 14:14:35,152,1,571.73
d859726,2017-01-24 22:49:12,586,1,60.0
9487933,2018-01-12 21:58:11,233,1,75.08
6def4b7,2018-07-04 20:43:19,60,1,40.43
3b9c93b,2017-04-08 20:41:54,512,1,208.79999999999998
1c137fe,2017-01-25 16:51:27,585,1,64.42
85044d9,2017-05-03 14:22:02,487,1,48.61
02c2bf0,2017-03-18 21:39:46,533,1,176.23
45a8217,2018-02-21 15:59:28,193,1,114.35
b0e40d6,2018-02-03 10:47:15,211,1,86.73
0821755,2018-02-19 16:43:47,195,1,153.47
0a6aa0e,2018-05-16 23:27:19,109,1,59.78
9e6d7b0,2017-09-02 11:21:41,365,1,31.38
beeabe8,2017-06-22 19:18:24,437,1,33.78
5ea3241,2018-06-21 00:50:08,74,1,103.26
dbc439d,2018-07-24 11:22:27,40,1,50.03
7881962,2017-11-15 13:28:42,291,1,216.06
7e48fce,2018-03-19 16:34:50,167,1,205.31
f4301dc,2017-11-27 10:28:54,279,1,50.98
b39c8c2,2016-10-06 22:34:03,696,1,91.16
2d50c27,2018-04-23 22:54:23,132,1,38.28
3f575e5,2017-09-12 11:38:22,355,1,348.07
ba0fa50,2017-05-17 10:19:13,473,1,172.03
134381b,2017-04-21 11:24:51,499,1,115.02
7ceea8a,2018-06-05 21:19:00,89,1,84.44
a70f7f3,2018-03-25 12:44:43,161,1,80.44
4bb34da,2018-02-10 22:39:54,204,1,37.09
34a852e,2017-09-11 18:30:07,356,1,153.01
af15e99,2017-11-24 23:28:14,282,1,66.67
be95837,2018-04-19 19:41:48,136,1,44.35
63720cc,2017-08-23 11:59:43,375,1,189.89
5f7ec44,2017-11-03 16:46:13,303,1,269.25
ab0369f,2018-08-09 08:22:11,25,1,85.81
bf6230f,2017-12-23 15:19:36,253,1,119.18
950bc6a,2018-08-20 18:17:43,13,1,264.9
c6e38e8,2017-08-31 11:52:23,367,1,190.58
ea2fdb0,2017-04-22 13:37:51,498,1,63.91
64c1a1b,2017-11-13 14:21:28,293,1,212.82
aa4919a,2018-06-12 00:20:26,83,1,93.65
67462d1,2017-04-07 18:12:59,513,1,107.05
3d0f705,2017-09-22 15:00:05,345,1,206.87
4b27ed5,2017-10-14 22:46:48,323,1,79.19
207fbb8,2018-03-31 23:54:10,155,1,73.25
469ec0b,2018-01-21 23:23:43,224,1,203.67
212ffb4,2018-04-06 22:59:05,149,1,54.22
2094db3,2018-04-25 08:26:10,131,1,169.73
a71dfeb,2018-02-02 20:05:14,212,1,34.6
d3857f9,2018-05-07 11:50:30,118,2,621.32
111d3b4,2017-10-16 17:42:49,321,1,308.3
82b91ea,2017-07-25 20:06:59,404,1,42.77
cfcdff1,2018-03-15 12:42:15,171,1,200.21
990467c,2018-02-06 16:40:59,208,1,111.61
75cb100,2018-07-17 12:26:06,47,1,52.93
5273a9a,2017-03-19 22:53:47,532,1,265.92
f2c6d33,2018-03-23 19:15:51,163,1,108.42
e12726d,2018-07-21 14:58:41,43,1,75.37
4aa4f96,2017-08-04 10:02:29,394,1,511.38
69f2091,2017-06-25 13:52:52,434,1,216.15
529bf74,2017-05-17 21:05:43,473,1,26.77
f3ad12a,2018-04-13 15:55:02,142,1,187.06
844fcbf,2017-05-25 16:39:50,465,1,115.35
a8d91ae,2018-05-25 08:17:58,101,1,63.61
0c13ce7,2018-03-10 18:04:04,176,1,102.38
d72c453,2018-07-31 18:14:02,33,1,105.16
8e1fbcb,2017-12-04 14:28:42,272,1,100.34
f590355,2018-06-09 13:43:48,85,1,43.88
9cb2d90,2018-05-08 12:40:30,117,1,26.69
fd9f98c,2017-08-24 14:53:21,374,1,365.37
a5015e9,2017-12-09 17:04:08,267,1,68.0
9e6f401,2018-03-04 19:07:47,182,1,252.89
a24766c,2017-05-06 18:49:21,484,1,370.69
e6e8ea2,2018-08-07 16:33:59,26,1,80.29
af721b7,2017-11-01 02:38:05,306,1,40.0
b4bd56d,2018-07-29 20:47:49,35,1,35.36
b67b7ef,2018-02-20 00:20:58,195,1,334.86
392d387,2017-10-14 11:18:59,323,1,44.85
00bd194,2018-04-28 12:42:16,127,1,169.37
a83d56c,2018-08-19 22:00:12,14,1,32.72
e9175d1,2017-08-16 12:04:52,382,1,127.92
056ca30,2017-09-15 22:13:41,352,1,75.07
362928c,2017-10-24 23:15:14,313,2,494.75
46d1656,2017-11-28 19:50:26,278,1,73.47
adc5def,2017-02-16 19:09:51,563,1,228.11
b5dcaa9,2018-03-18 17:10:52,168,1,100.05
81bbbd1,2018-06-30 11:20:14,64,1,88.09
e9f50ca,2018-04-08 20:11:50,147,1,56.04
b8ca31b,2018-08-07 19:13:25,26,1,65.35
d1a85d7,2018-04-04 14:31:43,151,1,54.38
7d571c4,2018-03-20 16:04:10,166,1,99.8
aa798bd,2018-04-16 09:32:32,139,1,57.79
f69997c,2018-02-09 22:25:36,205,1,155.14
ef485db,2018-04-23 22:57:12,132,1,253.22
e0a3271,2017-05-18 15:19:09,472,1,485.02
10358da,2018-03-12 09:53:42,174,1,120.44
e9a5ffa,2018-05-23 13:23:06,102,1,139.71
e22b870,2017-06-07 17:44:34,452,1,180.6
5acf345,2017-08-10 18:45:39,388,1,61.69
527acd5,2017-11-27 19:34:44,279,1,192.39
8a635a0,2017-12-03 10:52:08,273,1,46.5
77ecab2,2017-05-22 21:12:15,468,1,242.8
8a32cf6,2018-02-23 16:31:26,191,1,187.53
ff76c10,2017-08-28 23:38:49,370,1,35.68
e9a95d0,2017-12-02 19:37:49,274,1,28.62
e3eef2a,2018-07-21 22:23:34,43,1,36.13
dbc5919,2017-11-16 12:21:23,290,1,43.71
c9e88dd,2018-02-12 23:27:44,202,1,931.62
2e29e4a,2018-01-08 15:07:56,237,1,138.08
6f94f5b,2017-07-03 11:08:06,426,1,90.28
bb1c832,2018-02-16 18:28:11,198,1,44.09
8367b39,2018-03-24 16:55:38,162,1,52.53
092232f,2018-03-20 13:05:34,166,1,381.86
4d10354,2018-01-06 12:43:29,239,1,615.44
e741b72,2017-11-24 20:57:27,282,1,174.86
b63089a,2017-10-16 11:32:15,321,1,146.94
a8d5a73,2017-11-24 22:25:56,282,1,54.61
e76e4da,2017-07-22 19:11:55,407,1,64.79
890d2b9,2018-03-03 06:34:00,184,1,74.07
d0f757a,2018-05-28 21:16:42,97,1,47.13
e5ef105,2018-07-11 19:58:05,53,1,162.34
99348d9,2018-03-03 12:10:51,183,1,143.06
470a2cd,2018-01-31 19:56:50,214,1,118.89
e9710c8,2017-12-04 16:24:13,272,1,112.44
a3d6706,2018-07-18 15:57:00,46,1,80.76
e759f5e,2018-06-20 00:20:03,75,1,207.25
6e31506,2018-08-01 11:11:36,32,1,31.22
1495082,2017-11-24 00:11:07,283,1,78.73
f152195,2017-09-14 13:12:39,353,1,102.74
8310388,2018-04-26 08:51:41,130,1,286.76
80c1a04,2017-06-25 18:23:50,434,1,130.26
80c7736,2017-12-23 13:03:06,253,1,45.01
3cfdd33,2018-01-29 23:26:35,216,1,70.91
eda2ca8,2018-08-02 15:39:34,31,1,194.34
55c3000,2018-03-15 12:33:45,171,1,116.44
7276dbd,2018-06-26 09:45:49,68,1,67.44
976ff43,2018-07-26 11:50:04,38,1,137.96
6689e9f,2018-03-01 11:53:10,185,1,37.8
657b6d7,2017-05-12 21:16:01,478,1,105.28
1a3a9c1,2018-03-28 08:23:50,159,1,153.92
84aa21c,2018-03-22 08:08:32,165,1,108.6
17fd787,2018-01-23 14:03:25,222,1,83.15
7173696,2018-08-04 14:29:37,29,1,62.91
655fb4f,2017-11-24 15:06:59,282,1,68.41
335dcf4,2018-02-17 15:07:04,197,1,174.77
de6072d,2018-05-19 15:36:48,106,1,119.66
eb5aadd,2017-07-30 20:52:01,399,1,129.97
0e0955b,2018-02-09 15:04:42,205,1,54.01
56ebc4d,2018-04-28 14:16:36,127,1,112.02
1ddaa4b,2017-11-27 10:02:13,279,1,64.93
b761136,2018-02-16 20:07:39,198,1,39.09
35ea318,2018-08-14 08:39:23,20,1,135.04
68639fc,2017-11-30 10:52:33,276,1,73.15
37e7e69,2017-12-30 16:23:33,246,1,50.0
7937e55,2018-02-11 20:43:49,203,1,113.44
62ba9aa,2018-01-06 20:10:39,239,1,516.73
55710af,2017-06-10 11:02:37,449,1,101.92
76e450a,2018-06-13 22:51:45,81,1,70.49
c8df309,2018-07-04 16:35:07,60,1,59.63
a0ed341,2018-01-05 09:23:59,240,1,190.65
9d5bd38,2018-07-22 01:27:12,43,1,112.49
37a7268,2018-04-25 15:31:51,130,1,93.82
c61a1e4,2018-03-22 12:42:36,164,1,88.89
21d8bed,2017-11-24 23:49:53,282,1,102.97
091e163,2018-01-09 13:07:43,236,1,105.08
053fcc3,2017-11-20 12:47:07,286,1,72.99
7234f47,2018-01-02 11:10:46,243,1,136.02
436655c,2018-01-06 13:23:46,239,1,88.28
0e913f5,2018-04-29 20:48:54,126,1,363.99
8e2e1d4,2017-06-28 12:18:17,431,1,623.68
518199e,2017-10-06 22:18:54,331,2,148.06
c95aaea,2017-09-04 22:24:05,363,1,143.83
2bdf6e9,2018-03-27 09:15:17,159,1,121.3
c5dc5c2,2018-06-13 02:19:56,82,1,59.46
436951e,2017-01-16 16:41:18,594,1,93.72
5717c3a,2018-02-07 22:38:41,207,1,59.85
91bb70a,2017-10-04 15:32:22,333,1,94.31
b1bfd7e,2018-01-10 12:01:27,235,1,188.5
ce590a0,2018-02-02 10:06:00,212,1,36.0
cefddec,2017-08-14 20:49:22,384,1,210.2
9427799,2018-05-14 12:48:29,111,1,50.26
9cfa9dd,2017-06-29 15:27:53,430,1,42.59
35bfa12,2018-03-13 16:58:02,173,1,39.85
85c2b64,2018-04-24 18:28:49,131,1,63.66
601939a,2017-11-02 21:17:47,304,1,116.94
95c7c37,2018-06-14 14:28:01,80,1,77.51
c163b74,2017-09-11 11:29:12,356,1,66.74
204efc7,2018-04-10 18:30:50,145,2,296.11
7a6156e,2018-04-07 11:31:07,148,1,221.29
289dcfb,2017-11-16 22:02:48,290,2,256.4
ee2c658,2017-05-01 10:02:47,489,1,136.2
6ba9ad0,2017-09-14 17:29:42,353,1,81.72
9d4d828,2018-06-13 21:28:42,81,1,386.5
6a2a341,2017-07-25 14:01:36,404,1,140.68
f4c6d45,2018-01-10 14:15:40,235,1,38.17
f75e536,2018-03-23 05:29:40,164,1,66.81
68a0455,2017-02-10 15:27:02,569,1,50.86
3ec645c,2017-09-23 22:13:50,344,1,153.27
f9eeeda,2017-12-01 18:58:44,275,1,44.11
bb61809,2017-10-21 23:49:20,316,1,168.2
ba57a73,2018-04-21 19:50:43,134,1,339.33
a0e3e2c,2018-02-08 11:13:11,206,1,233.69
a618a1b,2018-01-02 13:07:22,243,1,41.38
a3b06c0,2017-11-27 13:54:18,279,1,97.71
bfc7117,2018-05-08 19:19:08,117,1,35.56
6607597,2018-06-12 10:33:05,82,1,217.49
27ecd75,2018-08-14 10:23:03,19,1,148.2
43ea983,2018-03-01 16:55:22,185,1,66.69
0c996ed,2018-01-16 12:06:32,229,1,148.16
061b76c,2018-08-07 13:21:30,26,1,76.51
d4df69d,2017-08-08 14:36:00,390,1,58.31
b1e1a9c,2018-03-19 14:08:41,167,1,70.14
c4750b0,2017-03-05 19:25:45,546,1,352.98
9216cf3,2018-06-26 14:56:36,68,1,103.12
d32cc3e,2017-08-17 14:35:17,381,1,32.5
9b184e0,2017-12-10 10:45:35,266,1,35.69
810ba76,2017-11-02 22:59:31,304,1,541.97
430f484,2017-11-03 12:43:46,303,1,1471.51
b1594e6,2017-10-25 18:12:09,312,1,161.77
f0a81d3,2018-02-22 20:25:24,192,1,48.0
e9465ca,2017-09-04 04:19:30,364,1,465.89
e606dfd,2018-08-08 06:28:21,26,1,42.29
06f6602,2017-09-24 22:28:08,343,1,191.56
26d011d,2017-08-16 20:28:40,382,1,233.68
d8d98ce,2017-10-13 15:52:58,324,1,87.64
1ae6159,2017-12-05 16:23:37,271,1,114.44
5adb949,2017-09-02 11:21:35,365,1,103.55
c41557d,2017-11-18 13:19:08,288,1,46.14
3a2681b,2018-08-08 14:38:18,25,2,317.12
317bf1f,2017-06-08 15:13:28,451,1,66.8
f224610,2018-03-01 20:54:13,185,1,42.01
bc9ca6c,2017-04-07 17:32:24,513,1,69.61
e0eb75a,2017-10-26 14:44:07,311,1,78.77
d862d79,2018-05-06 17:07:23,119,1,69.22
6bb300f,2017-12-13 18:01:48,263,1,177.35
8f63f0c,2017-06-20 12:29:59,439,1,107.78
bb84ae9,2017-11-24 21:07:19,282,1,36.69
0406c6a,2018-02-04 07:54:12,211,1,147.16
9b64e70,2018-03-19 14:29:41,167,1,198.78
855fef7,2017-07-14 09:18:44,415,1,119.48
5e53947,2018-02-04 18:39:24,210,1,96.31
25ddba9,2017-11-22 10:46:42,284,1,99.15
738c1b9,2017-10-07 17:04:50,330,1,218.64
23841d4,2018-01-26 11:16:02,219,1,1853.75
abacce6,2018-01-26 11:38:23,219,1,38.01
5b2b1ba,2017-09-29 00:47:51,339,1,86.56
32590ca,2018-01-06 15:54:51,239,1,101.74
419e1bb,2017-05-29 13:32:24,461,1,207.09
4b483ad,2018-08-21 19:59:01,12,1,68.93
c827cd0,2017-06-15 12:01:06,444,1,177.48
3356697,2018-04-06 22:55:56,149,1,71.15
41836ee,2016-10-07 10:18:50,695,1,76.6
22afa4c,2018-02-27 21:54:48,187,1,195.94
d1c7d1a,2017-09-22 15:54:17,345,1,219.28
aedaaac,2018-03-06 10:38:36,180,1,130.25
9973bc3,2017-03-23 08:48:31,529,1,113.76
67b215f,2017-09-30 11:14:12,337,1,79.56
3b4265b,2018-02-07 14:52:33,207,1,136.5
6e4a642,2018-07-20 14:46:23,44,1,37.25
f11d095,2018-06-10 13:17:39,84,1,179.0
b308737,2018-03-14 14:44:14,172,1,237.59
c535e55,2017-09-15 14:42:54,352,1,90.6
8e45fca,2018-02-25 19:08:04,189,1,197.53
0cf1a42,2017-08-06 13:32:42,392,1,116.04
476067c,2017-12-06 13:08:30,270,1,267.94
8b0ac1a,2018-01-03 00:16:06,243,1,86.46
558770f,2018-01-30 12:45:46,215,1,36.1
9a4bd11,2018-06-21 16:34:24,73,1,56.1
e3e0e91,2018-02-27 19:14:20,187,1,2384.5
e507384,2018-06-16 20:50:28,78,1,129.62
11df178,2017-10-17 18:08:17,320,1,227.24
a11f921,2017-09-07 01:47:49,361,1,109.42
0105c53,2018-01-30 16:13:28,215,1,24.68
7a4d047,2018-04-15 17:06:16,140,1,186.04
875b758,2017-10-31 14:13:14,306,1,96.64
0f6371f,2018-01-27 18:04:38,218,2,151.41
0690c2d,2017-04-13 23:47:01,507,1,51.68
52abf89,2017-10-26 01:18:25,312,1,27.77
44cba40,2018-06-03 17:00:04,91,1,151.97
45739ea,2017-09-08 15:23:38,359,1,126.48
0533856,2018-02-08 12:37:28,206,1,27.68
557f068,2018-05-31 14:25:29,94,1,139.52
1640732,2018-06-13 20:39:04,81,1,35.45
e6a8938,2018-04-09 15:53:12,146,1,236.56
62666e4,2017-07-25 16:31:36,404,1,722.05
0f0ebff,2018-07-28 17:52:17,36,1,162.52
b8e1553,2017-08-01 19:39:49,397,1,34.75
31d6e79,2018-05-12 09:06:10,114,1,43.22
3561961,2017-05-10 14:51:35,480,1,56.28
cbdd486,2018-06-09 22:53:47,85,1,136.08
9a846ca,2017-10-31 09:45:46,306,1,43.1
46c3eb3,2017-08-22 21:57:49,376,1,39.24
0f14489,2018-03-03 13:13:05,183,1,28.8
92bdba5,2018-07-16 20:23:56,48,1,91.03
3cd1196,2018-03-24 15:38:20,162,1,61.61
36d4ac7,2018-02-03 15:48:24,211,1,678.36
0cd486d,2017-11-17 10:24:43,289,1,78.86
d43fa47,2017-11-20 15:06:30,286,1,98.0
2c03b41,2018-08-16 14:04:21,17,1,195.61
2686ba7,2017-10-09 22:37:13,328,1,729.3
3ae5f28,2017-06-03 10:20:00,456,1,197.5
40e7f7b,2017-07-03 23:02:39,426,1,50.75
280bf65,2017-03-31 17:04:13,520,1,1793.23
a1c2e4b,2018-07-13 20:04:05,51,1,181.1
b8af09f,2018-01-21 10:16:55,224,1,43.62
083a540,2018-03-01 17:28:46,185,1,71.75
146faa2,2017-11-24 10:32:47,282,1,136.59
849c054,2017-09-05 11:29:06,362,1,169.19
5cb6b80,2018-05-31 13:16:02,94,1,52.05
471b415,2017-11-27 09:14:52,279,1,249.76
0a5c0f6,2017-10-02 21:37:12,335,1,52.59
36700f0,2017-10-27 13:36:03,310,1,297.71
ea2f262,2017-12-11 16:05:00,265,1,271.31
c957d14,2018-04-08 11:11:44,147,1,90.09
d2d9b07,2017-03-12 01:31:17,540,1,118.26
632afc0,2018-02-10 13:57:41,204,1,117.94
8c3884a,2018-08-03 17:29:26,30,1,129.19
9070340,2017-06-01 19:55:49,458,1,34.68
eda6a8b,2018-02-26 20:27:59,188,1,212.52
eec7b50,2017-09-11 11:24:47,356,1,46.78
d541999,2017-12-06 19:32:40,270,2,1229.43
5c5d318,2018-06-21 12:55:36,73,1,225.85
3678791,2017-05-03 07:08:50,488,1,160.42
215f5de,2018-01-25 14:22:40,220,1,100.24
d9d377a,2017-10-01 10:48:05,336,1,106.38
6b254fe,2018-05-11 16:40:14,114,1,345.79
1282747,2018-07-05 14:45:14,59,1,208.46
00ad4e6,2018-06-22 22:30:56,72,1,78.51
86898a4,2017-03-22 13:04:35,529,1,98.2
77fd4da,2018-02-18 13:14:02,196,1,231.14
0fddbc4,2018-04-15 20:37:55,140,1,48.19
4868eb7,2018-05-17 16:37:42,108,1,144.8
03588a1,2018-03-12 21:49:06,174,1,315.08
94e416a,2017-12-29 15:22:13,247,1,32.38
4a333e0,2017-09-29 22:53:38,338,1,46.69
69346a1,2018-06-15 22:29:48,79,1,97.75
43eab98,2017-12-13 13:54:09,263,1,74.77
cc48dae,2018-05-01 11:57:05,124,1,57.05
8e773eb,2017-08-09 19:07:42,389,1,262.69
2c193cc,2017-10-05 08:41:56,333,1,91.66
eae7ab2,2017-12-03 17:21:20,273,1,96.02
e256cf8,2018-08-01 13:18:49,32,1,143.02
ee87870,2017-08-27 13:02:35,371,1,96.78
49f098d,2018-01-06 14:13:46,239,1,190.48000000000002
5e270c1,2018-05-21 19:29:42,104,1,48.28
b7004bf,2017-11-28 17:37:19,278,1,78.17
a740a72,2017-12-16 16:38:04,260,1,140.49
0f102c5,2018-08-15 08:37:51,19,1,208.42
f3ecaaf,2017-11-24 20:27:57,282,1,96.71
1d3ba62,2017-11-24 23:01:08,282,1,56.04
e46a2ed,2018-02-11 13:10:24,203,1,115.32
c558dad,2018-04-30 11:18:02,125,1,622.34
2c74de1,2018-03-08 19:46:59,178,1,164.66
52e379c,2018-03-14 23:00:37,172,1,125.61
64cc5b7,2018-04-28 21:14:41,127,1,311.35
c2a707a,2017-10-10 19:15:23,327,1,643.9
4659f48,2017-02-16 23:14:15,563,1,111.92
2811bce,2017-06-22 17:19:09,437,1,103.5
db1e6d5,2017-09-20 09:12:16,347,1,134.05
40cbb17,2018-06-03 23:35:01,91,1,43.38
ecb2978,2017-08-09 17:08:58,389,1,454.19
f52f0e2,2018-05-21 13:00:59,104,1,460.61
5469264,2018-08-07 09:43:23,26,1,116.74
e957c1e,2018-02-07 13:07:50,207,1,43.0
a809bbc,2017-10-12 21:17:15,325,1,30.0
828e45d,2018-08-20 22:18:37,13,1,145.99
0630847,2018-01-09 10:52:42,236,1,106.87
6da08c8,2018-06-28 00:18:45,67,1,102.49
9bd5b3e,2018-01-10 22:43:47,235,1,63.27
d81c973,2018-03-08 20:08:04,178,1,87.3
119a694,2018-07-23 22:34:55,41,1,89.58
076b35e,2018-05-17 09:14:34,108,1,229.14
b3d1abf,2017-07-29 01:18:55,401,1,75.07
c6fe47b,2018-02-21 14:09:11,193,1,267.99
f82be7d,2017-05-17 18:47:02,473,1,1266.94
f341bee,2017-07-05 18:06:31,424,1,27.77
d80730c,2018-04-24 11:01:06,131,1,19.08
4b7485f,2017-08-04 11:42:37,394,1,72.99
03a5441,2017-10-04 14:00:49,333,1,47.63
2ca8eb8,2018-07-24 15:37:30,40,1,104.39
